ImportOrder,ElementType,Name,Owner,TargetScope,Type,DefaultValue,Unit,RecommendedValueType,UnitLibraryHint,Lower,Upper,IdentificationKey,OriginalComponent,OriginalProperty,PropertyGroup,Category,Subsystem,Scope,Quantity,Provenance,Documentation,ModelingNote,SourceName,SourceURL
2.197,Value Property,soc,RaspberryPi5,RaspberryPi5,String,Broadcom BCM2712,,String,none,1,1,RaspberryPi5::soc,Raspberry Pi 5 (4 GB),soc,Compute,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Raspberry Pi 5 SoC.,,Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.198,Value Property,memory,RaspberryPi5,RaspberryPi5,Integer,4,GB,Integer,custom ValueType/Unit likely required,1,1,RaspberryPi5::memory,Raspberry Pi 5 (4 GB),memory,Compute,Single-board computer,Compute & Comms,on_robot_baseline,1,repo-design,BillieBot repo-selected RAM variant.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.199,Value Property,boardFootprint,RaspberryPi5,RaspberryPi5,String,85 x 56,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::boardFootprint,Raspberry Pi 5 (4 GB),board_footprint,Mechanical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Nominal Raspberry Pi 5 PCB outline; use official mechanical drawing for detailed mounting geometry.,Textual structured value retained as String; unit column is metadata only.,Raspberry Pi,https://pip.raspberrypi.com/categories/892-raspberry-pi-5
2.200,Value Property,mass,RaspberryPi5,RaspberryPi5,Real,,g,Mass_g,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::mass,Raspberry Pi 5 (4 GB),mass,Mechanical,Single-board computer,Compute & Comms,on_robot_baseline,1,unresolved,Official Raspberry Pi sources reviewed do not publish a simple board-only mass; measure the installed board/cooler stack for mass rollup.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType. Default value unresolved/blank; review after import.",Raspberry Pi,https://pip.raspberrypi.com/categories/892-raspberry-pi-5
2.201,Value Property,powerInputVoltage,RaspberryPi5,RaspberryPi5,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::powerInputVoltage,Raspberry Pi 5 (4 GB),power_input_voltage,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,USB-C supply rail.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.202,Value Property,recommendedPsuCurrent,RaspberryPi5,RaspberryPi5,Real,5,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::recommendedPsuCurrent,Raspberry Pi 5 (4 GB),recommended_psu_current,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Recommended 25 W supply capacity.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.203,Value Property,recommendedPsuPower,RaspberryPi5,RaspberryPi5,Real,25,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::recommendedPsuPower,Raspberry Pi 5 (4 GB),recommended_psu_power,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,5 V at 5 A.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.204,Value Property,minimumBootSupplyCurrent,RaspberryPi5,RaspberryPi5,Real,3,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::minimumBootSupplyCurrent,Raspberry Pi 5 (4 GB),minimum_boot_supply_current,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,5 V at 3 A can boot but limits downstream USB current.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.205,Value Property,typicalBareBoardActiveCurrent,RaspberryPi5,RaspberryPi5,Real,0.8,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::typicalBareBoardActiveCurrent,Raspberry Pi 5 (4 GB),typical_bare_board_active_current,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Raspberry Pi documentation typical active current.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.206,Value Property,typicalBareBoardActivePower,RaspberryPi5,RaspberryPi5,Real,4,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::typicalBareBoardActivePower,Raspberry Pi 5 (4 GB),typical_bare_board_active_power,Electrical,Single-board computer,Compute & Comms,on_robot_baseline,1,calculated,Calculated as 5 V x 0.8 A.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.207,Value Property,usbPeripheralCurrentWith5aPsu,RaspberryPi5,RaspberryPi5,Real,1.6,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::usbPeripheralCurrentWith5aPsu,Raspberry Pi 5 (4 GB),usb_peripheral_current_with_5a_psu,Interface,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Total downstream USB allowance with appropriate 5 A supply; shared with fan header.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.208,Value Property,cameraDisplayPorts,RaspberryPi5,RaspberryPi5,Integer,2,ports,Integer,custom ValueType/Unit likely required,1,1,RaspberryPi5::cameraDisplayPorts,Raspberry Pi 5 (4 GB),camera_display_ports,Interface,Single-board computer,Compute & Comms,on_robot_baseline,1,manufacturer-stated,Two mini 22-pin combined CSI/DSI connectors.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Raspberry Pi,https://www.raspberrypi.com/documentation/computers/raspberry-pi.html
2.209,Value Property,designPowerWithPeripherals,RaspberryPi5,RaspberryPi5,String,8 to 12,W,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,RaspberryPi5::designPowerWithPeripherals,Raspberry Pi 5 (4 GB),design_power_with_peripherals,BillieBot configuration,Single-board computer,Compute & Comms,on_robot_baseline,1,repo-design,Repo nominal patrol budget for Pi 5 plus peripherals.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.210,Value Property,productCode,ArduinoNanoV3,ArduinoNanoV3,String,A000005,,String,none,1,1,ArduinoNanoV3::productCode,Arduino Nano V3 (ATmega328P),product_code,Identification,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Classic Nano reference board.,,Arduino,https://store.arduino.cc/products/arduino-nano
2.211,Value Property,microcontroller,ArduinoNanoV3,ArduinoNanoV3,String,ATmega328,,String,none,1,1,ArduinoNanoV3::microcontroller,Arduino Nano V3 (ATmega328P),microcontroller,Compute,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,AVR architecture.,,Arduino,https://store.arduino.cc/products/arduino-nano
2.212,Value Property,clockSpeed,ArduinoNanoV3,ArduinoNanoV3,Real,16,MHz,Frequency_MHz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::clockSpeed,Arduino Nano V3 (ATmega328P),clock_speed,Compute,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Board clock.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.213,Value Property,flashMemory,ArduinoNanoV3,ArduinoNanoV3,Integer,32,KB,Integer,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::flashMemory,Arduino Nano V3 (ATmega328P),flash_memory,Compute,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,2 KB used by bootloader.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.214,Value Property,sram,ArduinoNanoV3,ArduinoNanoV3,Integer,2,KB,Integer,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::sram,Arduino Nano V3 (ATmega328P),sram,Compute,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,On-chip SRAM.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.215,Value Property,eeprom,ArduinoNanoV3,ArduinoNanoV3,Integer,1,KB,Integer,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::eeprom,Arduino Nano V3 (ATmega328P),eeprom,Compute,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,On-chip EEPROM.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.216,Value Property,dimensions,ArduinoNanoV3,ArduinoNanoV3,String,18 x 45,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::dimensions,Arduino Nano V3 (ATmega328P),dimensions,Mechanical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,PCB size.,Textual structured value retained as String; unit column is metadata only.,Arduino,https://store.arduino.cc/products/arduino-nano
2.217,Value Property,mass,ArduinoNanoV3,ArduinoNanoV3,Real,7,g,Mass_g,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::mass,Arduino Nano V3 (ATmega328P),mass,Mechanical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Board weight.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.218,Value Property,operatingVoltage,ArduinoNanoV3,ArduinoNanoV3,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::operatingVoltage,Arduino Nano V3 (ATmega328P),operating_voltage,Electrical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Logic/operating voltage.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.219,Value Property,inputVoltageRecommended,ArduinoNanoV3,ArduinoNanoV3,String,7 to 12,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::inputVoltageRecommended,Arduino Nano V3 (ATmega328P),input_voltage_recommended,Electrical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,VIN input recommendation; BillieBot Sensor Nano is USB-powered instead.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Arduino,https://store.arduino.cc/products/arduino-nano
2.220,Value Property,powerConsumptionCurrent,ArduinoNanoV3,ArduinoNanoV3,Real,19,mA,Current_mA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::powerConsumptionCurrent,Arduino Nano V3 (ATmega328P),power_consumption_current,Electrical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Arduino published board current figure.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.221,Value Property,powerConsumptionAt5v,ArduinoNanoV3,ArduinoNanoV3,Real,0.095,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::powerConsumptionAt5v,Arduino Nano V3 (ATmega328P),power_consumption_at_5v,Electrical,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,calculated,Calculated from 5 V x 19 mA.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.222,Value Property,digitalIoPins,ArduinoNanoV3,ArduinoNanoV3,Integer,22,pins,Integer,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::digitalIoPins,Arduino Nano V3 (ATmega328P),digital_io_pins,Interface,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Six PWM outputs.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.223,Value Property,analogInputPins,ArduinoNanoV3,ArduinoNanoV3,Integer,8,pins,Integer,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::analogInputPins,Arduino Nano V3 (ATmega328P),analog_input_pins,Interface,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,manufacturer-stated,Includes A0–A7.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Arduino,https://store.arduino.cc/products/arduino-nano
2.224,Value Property,roles,ArduinoNanoV3,ArduinoNanoV3,String,Motor Nano; Sensor Nano,,String,none,1,1,ArduinoNanoV3::roles,Arduino Nano V3 (ATmega328P),roles,BillieBot configuration,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,repo-configuration,Current repo sensor firmware explicitly describes a two-Nano architecture.,Source list retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Sensor Nano README,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/README.md
2.225,Value Property,motorNanoSerialBaudrate,ArduinoNanoV3,ArduinoNanoV3,Real,57600,baud,SerialRate_baud,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::motorNanoSerialBaudrate,Arduino Nano V3 (ATmega328P),motor_nano_serial_baudrate,BillieBot configuration,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,repo-configuration,Motor Nano link rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",base_driver.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.226,Value Property,motorPidRate,ArduinoNanoV3,ArduinoNanoV3,Real,30,Hz,Frequency_Hz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::motorPidRate,Arduino Nano V3 (ATmega328P),motor_pid_rate,BillieBot configuration,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,repo-configuration,Motor-control PID rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",base_driver.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.227,Value Property,basePublishRate,ArduinoNanoV3,ArduinoNanoV3,Real,30,Hz,Frequency_Hz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,ArduinoNanoV3::basePublishRate,Arduino Nano V3 (ATmega328P),base_publish_rate,BillieBot configuration,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,repo-configuration,Wheel odometry / base bridge publish rate.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",base_driver.yaml,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.228,Value Property,sensorNanoSerialBaudrate,ArduinoNanoV3,ArduinoNanoV3,Real,115200,baud,SerialRate_baud,custom ValueType/Unit likely required,1,1,ArduinoNanoV3::sensorNanoSerialBaudrate,Arduino Nano V3 (ATmega328P),sensor_nano_serial_baudrate,BillieBot configuration,Microcontroller board,Compute & Comms / Mobility,on_robot_baseline,2,repo-configuration,Sensor Nano IMU/barometer/battery stream.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Sensor Nano README,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/README.md
