SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0133,Mission Status,ROS,Telemetry,"Current operational mode, target waypoint, dog summary, battery voltage, navigation state and e-stop flag.",mission_controller,Operator (Host Computer),Outbound,/billiebot/mission_status,ROS 2 / DDS,,billiebot_interfaces/msg/MissionStatus,V,2,"Timer period in source code (tick_rate_hz 2.0, mission.yaml)",DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,status_pub lines 85-87; tick timer line 98,High,No in-repository ROS node subscribes; the consumer is the operator's Foxglove/RViz session over the WLAN. The estopped field is always false because mission_controller._estopped is never written (GAP-8).
SIG-0133,Mission Status,ROS,Telemetry,"Current operational mode, target waypoint, dog summary, battery voltage, navigation state and e-stop flag.",mission_controller,score_battery_safe,Outbound,/billiebot/mission_status,ROS 2 / DDS,,billiebot_interfaces/msg/MissionStatus,V,2,"Timer period in source code (tick_rate_hz 2.0, mission.yaml)",DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,status_pub lines 85-87; tick timer line 98,High,No in-repository ROS node subscribes; the consumer is the operator's Foxglove/RViz session over the WLAN. The estopped field is always false because mission_controller._estopped is never written (GAP-8). Receiver context: (bench analysis of SAFE transitions).
SIG-0134,Local Costmap,ROS,Perception,Rolling local obstacle grid built from the laser scan for local trajectory planning.,nav2 local_costmap,nav2 controller_server,Internal,/local_costmap/costmap,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,2,Configured (nav2_params.yaml local_costmap publish_frequency: 2.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"local_costmap update_frequency 5.0 / publish_frequency 2.0, lines 108-109",Medium,update_frequency is 5.0 Hz; publish_frequency 2.0 Hz is the rate at which the grid is actually put on the wire. always_send_full_costmap is true.
SIG-0134,Local Costmap,ROS,Perception,Rolling local obstacle grid built from the laser scan for local trajectory planning.,nav2 local_costmap,Host Computer,Internal,/local_costmap/costmap,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,2,Configured (nav2_params.yaml local_costmap publish_frequency: 2.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"local_costmap update_frequency 5.0 / publish_frequency 2.0, lines 108-109",Medium,update_frequency is 5.0 Hz; publish_frequency 2.0 Hz is the rate at which the grid is actually put on the wire. always_send_full_costmap is true. Receiver context: (operator visualisation).
SIG-0135,Global Costmap,ROS,Perception,Map-frame obstacle grid combining the static map with live scan observations for global planning.,nav2 global_costmap,nav2 planner_server,Internal,/global_costmap/costmap,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,1,Configured (nav2_params.yaml global_costmap publish_frequency: 1.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"global_costmap update_frequency 1.0 / publish_frequency 1.0, lines 141-142",Medium,
SIG-0135,Global Costmap,ROS,Perception,Map-frame obstacle grid combining the static map with live scan observations for global planning.,nav2 global_costmap,Host Computer,Internal,/global_costmap/costmap,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,1,Configured (nav2_params.yaml global_costmap publish_frequency: 1.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"global_costmap update_frequency 1.0 / publish_frequency 1.0, lines 141-142",Medium,Receiver context: (operator visualisation).
SIG-0136,Planned Path,ROS,Command,Global path from the current pose to the navigation goal.,nav2 planner_server,nav2 controller_server,Internal,/plan,ROS 2 / DDS,,nav_msgs/msg/Path,m,20,Configured (nav2_params.yaml expected_planner_frequency: 20.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"planner_server expected_planner_frequency, line 82",Medium,expected_planner_frequency is a Nav2 warning threshold rather than a strict publication rate; the planner republishes on each controller cycle that requests a new plan.
SIG-0136,Planned Path,ROS,Command,Global path from the current pose to the navigation goal.,nav2 planner_server,Host Computer,Internal,/plan,ROS 2 / DDS,,nav_msgs/msg/Path,m,20,Configured (nav2_params.yaml expected_planner_frequency: 20.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,"planner_server expected_planner_frequency, line 82",Medium,expected_planner_frequency is a Nav2 warning threshold rather than a strict publication rate; the planner republishes on each controller cycle that requests a new plan. Receiver context: (operator visualisation).
SIG-0137,AMCL Pose Estimate,ROS,Telemetry,Localised map-frame pose with covariance produced by the particle filter.,amcl,Host Computer,Outbound,/amcl_pose,ROS 2 / DDS,,geometry_msgs/msg/PoseWithCovarianceStamped,m,,Event-driven: published on each successful pose update,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/amcl_params.yaml,amcl ros__parameters,Medium,"Used for the SYS-NAV-2 0.15 m relocalisation acceptance check. save_pose_rate is 0.5 Hz -- that is the pose-file save rate, not the topic rate. Receiver context: (operator visualisation and relocalisation check)."
SIG-0138,Initial Pose Estimate,ROS,Command,Operator-supplied seed pose used to initialise or recover AMCL localisation.,Operator (Host Computer),amcl,Inbound,/initialpose,ROS 2 / DDS,,geometry_msgs/msg/PoseWithCovarianceStamped,m,,Event-driven: operator action in RViz/Foxglove,DDS/Wi-Fi,External-to-BillieBot,Signal,Documentation Only,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,IBD-03 connector c23,Medium,Standard AMCL interface listed in the MBSE decomposition; no BillieBot code publishes or configures it.
SIG-0139,Diagnostics Aggregate,ROS,Diagnostic,"Standard ROS logging stream, used by the bench scoring tools as a secondary evidence channel.",All ROS nodes,Operator (Host Computer),Internal,/rosout,ROS 2 / DDS,,rcl_interfaces/msg/Log,,,Event-driven: per log call,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_sensor_tests/config/sensor_bench.yaml,sensor_nano.topics.rosout entry,Medium,"Listed as an analysed topic in the sensor bench configuration, which is why it is catalogued rather than treated as infrastructure noise."
SIG-0139,Diagnostics Aggregate,ROS,Diagnostic,"Standard ROS logging stream, used by the bench scoring tools as a secondary evidence channel.",All ROS nodes,score_battery_safe,Internal,/rosout,ROS 2 / DDS,,rcl_interfaces/msg/Log,,,Event-driven: per log call,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_sensor_tests/config/sensor_bench.yaml,sensor_nano.topics.rosout entry,Medium,"Listed as an analysed topic in the sensor bench configuration, which is why it is catalogued rather than treated as infrastructure noise. Receiver context: (bench analysis parses SAFE log lines)."
SIG-0140,Emergency Stop Request,ROS,Command,"Service request engaging or releasing the software emergency stop, which zeroes the wheel targets and sends 'm 0 0'.",Operator (Host Computer),base_bridge,Inbound,/e_stop,ROS 2 / DDS,bool engage,billiebot_interfaces/srv/EStop,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,estop_srv line 164; estop_callback() lines 295-309,High,"SYS-PLT-5 requires PWM cut within 200 ms; the engage path calls stop_robot() synchronously. GAP-8: mission_controller never learns of the e-stop -- it has an _estopped flag with no client or subscription that writes it, so MissionStatus.estopped is permanently false."
SIG-0141,Emergency Stop Response,ROS,State,Service response confirming that the e-stop was engaged or released.,base_bridge,Operator (Host Computer),Outbound,/e_stop,ROS 2 / DDS,bool success + string message,billiebot_interfaces/srv/EStop,,,Event-driven: one response per request,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,"estop_callback() response population, lines 301-308",High,
SIG-0142,Set Operational Mode Request,ROS,Command,Service request commanding a transition of the mission state machine to a specified mode.,Operator (Host Computer),mission_controller,Inbound,/set_mode,ROS 2 / DDS,uint8 mode,billiebot_interfaces/srv/SetMode,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,set_mode_srv lines 90-92; _set_mode_callback() lines 118-134,High,"Required to leave the IDLE startup mode, so autonomous patrol cannot begin without it. It is also the only exit from SAFE, which the controller latches with no internal exit path. Also called by the bench node battery_threshold_test."
SIG-0142,Set Operational Mode Request,ROS,Command,Synthetic mode-reset request issued by the UT-BAT-02B bench stimulus node between threshold cases.,battery_threshold_test,mission_controller,Internal,/set_mode,ROS 2 / DDS,uint8 mode,billiebot_interfaces/srv/SetMode,,,Event-driven: once per threshold case,DDS/Ethernet,Internal,Signal,Test/Bench Only,Test,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/battery_threshold_test.py,set_mode_client line 91; docstring step 2,High,Exists because mission_controller latches SAFE with no exit path of its own.
SIG-0143,Set Operational Mode Response,ROS,State,Service response reporting success and the previous mode after a mode change.,mission_controller,Operator (Host Computer),Outbound,/set_mode,ROS 2 / DDS,bool success + string message + uint8 previous_mode,billiebot_interfaces/srv/SetMode,,,Event-driven: one response per request,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,_set_mode_callback() lines 119-134,High,Modes above 5 are rejected. The bench receiver row is Internal in practice; the boundary value reflects the primary operator client.
SIG-0143,Set Operational Mode Response,ROS,State,Service response reporting success and the previous mode after a mode change.,mission_controller,battery_threshold_test,Outbound,/set_mode,ROS 2 / DDS,bool success + string message + uint8 previous_mode,billiebot_interfaces/srv/SetMode,,,Event-driven: one response per request,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,_set_mode_callback() lines 119-134,High,Modes above 5 are rejected. The bench receiver row is Internal in practice; the boundary value reflects the primary operator client.
SIG-0144,Dog State Query,ROS,Command,Service request for the current fused dog state without waiting for the next periodic publication.,Operator (Host Computer),state_fusion,Inbound,/get_dog_state,ROS 2 / DDS,empty request,billiebot_interfaces/srv/GetDogState,,,Event-driven: operator or future-policy query,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,get_state_srv lines 92-94,High,MBSE IBD-03 c15 lists the future Behavior Policy as the second intended client.
SIG-0145,Dog State Query Response,ROS,State,Service response carrying the current DogState and a found flag.,state_fusion,Operator (Host Computer),Outbound,/get_dog_state,ROS 2 / DDS,DogState + bool dog_found,billiebot_interfaces/srv/GetDogState,,,Event-driven: one response per request,DDS/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,_get_state_callback(),High,
SIG-0146,Navigate To Pose Goal,ROS,Command,Nav2 navigation request to drive the robot to a map-frame goal pose (goal request),approach_dog_server,nav2 bt_navigator,Internal,navigate_to_pose,ROS 2 / DDS,action goal,nav2_msgs/action/NavigateToPose,,,Event-driven: one goal per invocation,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/approach_dog_server.py,"_nav_client = ActionClient(self, NavigateToPose, 'navigate_to_pose'), lines 36-38",High,approach_dog_server is the only ACTIVE client. mission_controller constructs an identical client (mission_controller.py lines 95-97) but never sends a goal -- GAP-7. Waypoint patrol via navigate_through_poses is unused entirely (GAP-10).
SIG-0147,Navigate To Pose Feedback,ROS,Telemetry,Nav2 navigation request to drive the robot to a map-frame goal pose (periodic feedback while executing),nav2 bt_navigator,approach_dog_server,Internal,navigate_to_pose,ROS 2 / DDS,action feedback,nav2_msgs/action/NavigateToPose,,,Event-driven: published on the server's execution loop while a goal is active,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/approach_dog_server.py,"_nav_client = ActionClient(self, NavigateToPose, 'navigate_to_pose'), lines 36-38",High,approach_dog_server is the only ACTIVE client. mission_controller constructs an identical client (mission_controller.py lines 95-97) but never sends a goal -- GAP-7. Waypoint patrol via navigate_through_poses is unused entirely (GAP-10).
SIG-0148,Navigate To Pose Result,ROS,State,Nav2 navigation request to drive the robot to a map-frame goal pose (terminal result),nav2 bt_navigator,approach_dog_server,Internal,navigate_to_pose,ROS 2 / DDS,action result,nav2_msgs/action/NavigateToPose,,,Event-driven: one result per completed goal,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/approach_dog_server.py,"_nav_client = ActionClient(self, NavigateToPose, 'navigate_to_pose'), lines 36-38",High,approach_dog_server is the only ACTIVE client. mission_controller constructs an identical client (mission_controller.py lines 95-97) but never sends a goal -- GAP-7. Waypoint patrol via navigate_through_poses is unused entirely (GAP-10).
SIG-0149,Approach Dog Goal,ROS,Command,Request to approach the detected dog to a standoff distance under speed and distance rails (goal request),mission_controller,approach_dog_server,Internal,/approach_dog,ROS 2 / DDS,action goal,billiebot_interfaces/action/ApproachDog,,,Event-driven: one goal per invocation,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_mission/billiebot_mission/approach_dog_server.py,ActionServer lines 40-47; goal_callback() standoff floor lines 54-62,High,"Safety rails are enforced below the policy so no future learned policy can violate them: min_standoff 1.0 m (SYS-FND-3) rejects smaller requests outright, max_speed 0.15 m/s (SYS-NAV-5). The MVP mission_controller never actually sends this goal."
